Latitude,Longitude,Elevation
-39.9006100,176.0343800,1406.0
-39.9006200,176.0344500,1407.0
-39.9006300,176.0345100,1408.0
-39.9006600,176.0346000,1409.0
-39.9006700,176.0346600,1410.0
-39.9006800,176.0347500,1411.0
-39.9006800,176.0348200,1412.0
-39.9006600,176.0348700,1412.0
-39.9006400,176.0349300,1413.0
-39.9006400,176.0350100,1414.0
-39.9006400,176.0350700,1415.0
-39.9006500,176.0351500,1416.0
-39.9006600,176.0352100,1417.0
-39.9006900,176.0352800,1418.0
-39.9007100,176.0353300,1419.0
-39.9007500,176.0354200,1421.0
-39.9007600,176.0354600,1422.0
-39.9007600,176.0356400,1425.0
-39.9007700,176.0357100,1427.0
-39.9007900,176.0358000,1429.0
-39.9008100,176.0358600,1430.0
-39.9008400,176.0359000,1432.0
-39.9008400,176.0359600,1434.0
-39.9008500,176.0360400,1436.0
-39.9008500,176.0361400,1439.0
-39.9008500,176.0362200,1441.0
-39.9008500,176.0362800,1442.0
-39.9008500,176.0363500,1443.0
-39.9008600,176.0364100,1444.0
-39.9008700,176.0364800,1445.0
-39.9008900,176.0365400,1446.0
-39.9009200,176.0366000,1446.0
-39.9009400,176.0366700,1447.0
-39.9009700,176.0367200,1447.0
-39.9010100,176.0367900,1447.0
-39.9010400,176.0368400,1447.0
-39.9011600,176.0372600,1445.0
-39.9011900,176.0373200,1443.0
-39.9012100,176.0373800,1442.0
-39.9012300,176.0374400,1441.0
-39.9012400,176.0375000,1440.0
-39.9012500,176.0375700,1439.0
-39.9012500,176.0376500,1438.0
-39.9012600,176.0377100,1438.0
-39.9012700,176.0377900,1437.0
-39.9012800,176.0378500,1438.0
-39.9012800,176.0379300,1439.0
-39.9012900,176.0380100,1439.0
-39.9013000,176.0381100,1440.0
-39.9013200,176.0381600,1441.0
-39.9013300,176.0382400,1442.0
-39.9013400,176.0383000,1443.0
-39.9013500,176.0384000,1444.0
-39.9013600,176.0384700,1445.0
-39.9013700,176.0385600,1446.0
-39.9013900,176.0386100,1446.0
-39.9014100,176.0386800,1447.0
-39.9014200,176.0387400,1447.0
-39.9014300,176.0388100,1447.0
-39.9014500,176.0388500,1448.0
-39.9015400,176.0391400,1450.0
-39.9015700,176.0391900,1451.0
-39.9016100,176.0392300,1451.0
-39.9016400,176.0392900,1452.0
-39.9016600,176.0393600,1453.0
-39.9016700,176.0394400,1454.0
-39.9016800,176.0395100,1455.0
-39.9017100,176.0395600,1455.0
-39.9017400,176.0396000,1454.0
-39.9017900,176.0396500,1455.0
-39.9018400,176.0397200,1455.0
-39.9018700,176.0397800,1455.0
-39.9018700,176.0398400,1455.0
-39.9018700,176.0399200,1455.0
-39.9018700,176.0399800,1456.0
-39.9018700,176.0400700,1456.0
-39.9018700,176.0401600,1456.0
-39.9018700,176.0402200,1456.0
-39.9019700,176.0408700,1457.0
-39.9019700,176.0409400,1458.0
-39.9019700,176.0410000,1459.0
-39.9019700,176.0411000,1460.0
-39.9019900,176.0411700,1461.0
-39.9020000,176.0412700,1462.0
-39.9020200,176.0413300,1462.0
-39.9020300,176.0414000,1463.0
-39.9020400,176.0414600,1463.0
-39.9020500,176.0415200,1464.0
-39.9020900,176.0415700,1464.0
-39.9021200,176.0416200,1465.0
-39.9021500,176.0416800,1465.0
-39.9021500,176.0417600,1466.0
-39.9021500,176.0418400,1467.0
-39.9021500,176.0419200,1468.0
-39.9021500,176.0420000,1470.0
-39.9021500,176.0421000,1472.0
