Latitude,Longitude,Elevation
-39.1116700,175.0162100,101.0
-39.1117600,175.0161000,104.0
-39.1118100,175.0160200,105.0
-39.1118400,175.0159500,105.0
-39.1119000,175.0158700,106.0
-39.1120200,175.0157600,105.0
-39.1120500,175.0157000,105.0
-39.1121500,175.0155700,104.0
-39.1122200,175.0154900,104.0
-39.1122400,175.0154200,105.0
-39.1122700,175.0153900,107.0
-39.1123200,175.0153100,109.0
-39.1123800,175.0152000,110.0
-39.1124500,175.0150900,110.0
-39.1125500,175.0149600,110.0
-39.1126600,175.0148000,109.0
-39.1127500,175.0146700,107.0
-39.1128300,175.0145400,108.0
-39.1128800,175.0144600,108.0
-39.1129100,175.0143700,107.0
-39.1129500,175.0143200,107.0
-39.1130000,175.0142100,106.0
-39.1130400,175.0141300,105.0
-39.1130700,175.0140500,106.0
-39.1131200,175.0139500,107.0
-39.1131700,175.0138200,108.0
-39.1132400,175.0136900,108.0
-39.1133000,175.0135800,106.0
-39.1133900,175.0134400,106.0
-39.1134800,175.0132900,107.0
-39.1135600,175.0132000,107.0
-39.1136200,175.0131200,107.0
-39.1136700,175.0130700,107.0
-39.1137100,175.0130400,107.0
-39.1137500,175.0129700,107.0
-39.1138000,175.0128900,107.0
-39.1138800,175.0127800,104.0
-39.1139800,175.0126700,106.0
-39.1141100,175.0125400,105.0
-39.1142100,175.0124300,106.0
-39.1142900,175.0123500,108.0
-39.1143800,175.0122700,109.0
-39.1144800,175.0121900,108.0
-39.1145500,175.0121200,109.0
-39.1146000,175.0120900,109.0
-39.1146800,175.0120300,108.0
-39.1147700,175.0119500,107.0
-39.1148500,175.0118800,107.0
-39.1149400,175.0118000,107.0
-39.1149900,175.0117700,106.0
-39.1150400,175.0117400,106.0
-39.1151000,175.0116900,107.0
-39.1152100,175.0115900,108.0
-39.1152600,175.0115800,108.0
-39.1154600,175.0114200,112.0
-39.1155600,175.0113500,113.0
-39.1156400,175.0112900,110.0
-39.1156900,175.0112600,108.0
-39.1157500,175.0112200,106.0
-39.1158200,175.0111400,105.0
-39.1158700,175.0111100,103.0
-39.1159600,175.0110200,103.0
-39.1160100,175.0109700,103.0
-39.1160600,175.0109200,104.0
-39.1161100,175.0108900,104.0
-39.1161500,175.0108400,107.0
-39.1162200,175.0107600,108.0
-39.1163100,175.0106300,108.0
-39.1163500,175.0105800,108.0
-39.1164000,175.0105200,108.0
-39.1164100,175.0104900,108.0
-39.1164500,175.0104100,109.0
-39.1164800,175.0103300,109.0
-39.1165200,175.0102600,110.0
-39.1165400,175.0102000,110.0
-39.1165700,175.0101300,111.0
-39.1165900,175.0100700,111.0
-39.1166100,175.0100100,111.0
-39.1166400,175.0098800,113.0
-39.1166600,175.0098200,115.0
-39.1166600,175.0097500,115.0
-39.1166700,175.0096400,116.0
-39.1166800,175.0095400,117.0
-39.1166800,175.0094600,117.0
-39.1166800,175.0093800,117.0
-39.1166800,175.0093000,118.0
